"subject","problem","dataset_number","proplookatnovel","total_familiar_item_look_during_familiarization"
49,"geoproblem4",66,0.58,4228.1
49,"geoproblem4",67,0.43,4325.1
49,"geoproblem4",68,NA,NA
49,"geoproblem4",69,0.67,3551.4
49,"geoproblem4",70,0.71,3834.1
49,"geoproblem4",71,0.67,3551.4
49,"geoproblem4",72,0.84,4499.6
49,"geoproblem4",73,0.58,4228.1
49,"geoproblem4",74,0.51,4600.8
49,"geoproblem4",75,0.86,3472.9
49,"geoproblem4",76,0.83,4114.6
49,"geoproblem4",77,0.62,4338.6
49,"geoproblem4",78,0.75,4409.7
49,"geoproblem4",79,0.83,4114.6
49,"geoproblem4",80,0.44,3475.3
49,"geoproblem4",81,0.93,3280.5
49,"geoproblem4",82,0.55,4205.2
49,"geoproblem4",83,NA,NA
49,"geoproblem4",84,NA,NA
49,"geoproblem4",85,0.37,4470.4
49,"geoproblem4",86,NA,NA
49,"geoproblem4",87,NA,NA
49,"geoproblem4",88,NA,NA
49,"geoproblem4",89,0.63,4222
49,"geoproblem4",90,NA,NA
49,"geoproblem4",91,0.16,4055.4
49,"geoproblem4",92,0.16,4055.4
49,"geoproblem4",93,0.83,4114.6
49,"geoproblem4",94,0.68,3748
49,"geoproblem4",95,NA,NA
49,"geoproblem4",96,NA,NA
49,"geoproblem4",97,0.64,2933.69
49,"geoproblem4",98,NA,NA
49,"geoproblem4",99,0.63,4222
49,"geoproblem4",100,0.47,4250.9
50,"geoproblem4",1,NA,NA
50,"geoproblem4",2,0.55,4205.2
50,"geoproblem4",3,0.68,3746.5
50,"geoproblem4",4,0.44,3475.3
50,"geoproblem4",5,0.64,2933.69
50,"geoproblem4",6,0.51,4600.8
50,"geoproblem4",7,0.43,4042.3
50,"geoproblem4",8,0.52,3782.8
50,"geoproblem4",9,0.52,3782.8
50,"geoproblem4",10,0.24,2811.6
50,"geoproblem4",11,NA,NA
50,"geoproblem4",12,0.51,4017.5
50,"geoproblem4",13,0.85,3383.3
50,"geoproblem4",14,0.43,4230.29
50,"geoproblem4",15,0.88,3462.19
50,"geoproblem4",16,0.46,4192.6
50,"geoproblem4",17,0.84,4499.6
50,"geoproblem4",18,NA,NA
50,"geoproblem4",19,0.44,3475.3
50,"geoproblem4",20,0.87,3455.9
50,"geoproblem4",21,0.68,3748
50,"geoproblem4",22,0.87,4284.7
50,"geoproblem4",23,0.87,4499.4
50,"geoproblem4",24,NA,NA
50,"geoproblem4",25,0.51,4454.1
50,"geoproblem4",26,0.63,4222
50,"geoproblem4",27,0.59,4083.5
50,"geoproblem4",28,NA,NA
50,"geoproblem4",29,0.48,2579.4
50,"geoproblem4",30,NA,NA
50,"geoproblem4",31,NA,NA
50,"geoproblem4",32,NA,NA
50,"geoproblem4",33,0.87,3455.9
50,"geoproblem4",34,0.86,3472.9
50,"geoproblem4",35,NA,NA
50,"geoproblem4",36,NA,NA
50,"geoproblem4",37,0.62,4338.6
50,"geoproblem4",38,0.69,4350.59
50,"geoproblem4",39,0.87,4499.4
50,"geoproblem4",40,0.58,4228.1
50,"geoproblem4",41,0.91,4059.3
50,"geoproblem4",42,0.43,4042.3
50,"geoproblem4",43,NA,NA
50,"geoproblem4",44,0.52,3782.8
50,"geoproblem4",45,NA,NA
50,"geoproblem4",46,0.59,4083.5
50,"geoproblem4",47,0.43,4042.3
50,"geoproblem4",48,0.45,3819.4
50,"geoproblem4",49,NA,NA
50,"geoproblem4",50,0.87,4284.7
50,"geoproblem4",51,0.47,4250.9
50,"geoproblem4",52,0.43,4042.3
50,"geoproblem4",53,NA,NA
50,"geoproblem4",54,NA,NA
50,"geoproblem4",55,0.69,4350.59
50,"geoproblem4",56,0.64,2933.69
50,"geoproblem4",57,0.88,3462.19
50,"geoproblem4",58,0.43,4230.29
50,"geoproblem4",59,0.46,4362.7
50,"geoproblem4",60,0.51,4454.1
50,"geoproblem4",61,0.51,4600.8
50,"geoproblem4",62,NA,NA
50,"geoproblem4",63,0.83,4114.6
50,"geoproblem4",64,0.59,4083.5
50,"geoproblem4",65,0.84,4499.6
50,"geoproblem4",66,0.37,4847.4
50,"geoproblem4",67,0.62,4338.6
50,"geoproblem4",68,0.51,4017.5
50,"geoproblem4",69,NA,NA
50,"geoproblem4",70,0.63,4222
50,"geoproblem4",71,0.66,4249.4
50,"geoproblem4",72,0.71,3834.1
50,"geoproblem4",73,0.63,4222
50,"geoproblem4",74,0.93,3280.5
50,"geoproblem4",75,NA,NA
50,"geoproblem4",76,0.87,4499.4
50,"geoproblem4",77,0.43,4042.3
50,"geoproblem4",78,0.67,3551.4
50,"geoproblem4",79,0.51,4600.8
50,"geoproblem4",80,NA,NA
50,"geoproblem4",81,0.46,4362.7
50,"geoproblem4",82,NA,NA
50,"geoproblem4",83,0.48,2579.4
50,"geoproblem4",84,0.77,4207.1
50,"geoproblem4",85,0.46,4192.6
50,"geoproblem4",86,0.87,3455.9
50,"geoproblem4",87,0.87,4499.4
50,"geoproblem4",88,0.57,4338.4
50,"geoproblem4",89,NA,NA
50,"geoproblem4",90,NA,NA
50,"geoproblem4",91,0.86,3472.9
50,"geoproblem4",92,0.77,4207.1
50,"geoproblem4",93,0.43,4230.29
50,"geoproblem4",94,0.7,4390.79
50,"geoproblem4",95,0.71,3834.1
50,"geoproblem4",96,0.69,4350.59
50,"geoproblem4",97,0.43,4230.29
50,"geoproblem4",98,0.59,4354.4
50,"geoproblem4",99,NA,NA
50,"geoproblem4",100,0.77,3863.3
51,"geoproblem4",1,0.59,4354.4
51,"geoproblem4",2,0.7,4390.79
51,"geoproblem4",3,0.59,4083.5
51,"geoproblem4",4,0.87,3455.9
51,"geoproblem4",5,0.76,3883.7
51,"geoproblem4",6,0.63,4222
51,"geoproblem4",7,0.69,4350.59
51,"geoproblem4",8,NA,NA
51,"geoproblem4",9,0.44,3475.3
51,"geoproblem4",10,0.87,4284.7
51,"geoproblem4",11,0.91,4059.3
51,"geoproblem4",12,0.63,4222
51,"geoproblem4",13,NA,NA
51,"geoproblem4",14,0.62,4338.6
51,"geoproblem4",15,0.66,4249.4
51,"geoproblem4",16,0.77,3863.3
51,"geoproblem4",17,0.43,4230.29
51,"geoproblem4",18,0.59,4083.5
51,"geoproblem4",19,0.68,3746.5
51,"geoproblem4",20,0.64,2933.69
51,"geoproblem4",21,NA,NA
51,"geoproblem4",22,0.84,4499.6
51,"geoproblem4",23,0.77,3863.3
51,"geoproblem4",24,0.77,3863.3
51,"geoproblem4",25,0.43,4230.29
51,"geoproblem4",26,0.66,4249.4
51,"geoproblem4",27,0.69,4350.59
51,"geoproblem4",28,0.44,3475.3
51,"geoproblem4",29,0.43,4325.1
51,"geoproblem4",30,0.47,4250.9
51,"geoproblem4",31,NA,NA
51,"geoproblem4",32,0.85,3220.39
51,"geoproblem4",33,0.59,4083.5
51,"geoproblem4",34,NA,NA
51,"geoproblem4",35,0.76,3883.7
51,"geoproblem4",36,NA,NA
51,"geoproblem4",37,0.48,2579.4
51,"geoproblem4",38,0.48,2579.4
51,"geoproblem4",39,NA,NA
51,"geoproblem4",40,NA,NA
51,"geoproblem4",41,0.83,4114.6
51,"geoproblem4",42,0.66,4249.4
51,"geoproblem4",43,NA,NA
51,"geoproblem4",44,0.51,4600.8
51,"geoproblem4",45,NA,NA
51,"geoproblem4",46,NA,NA
51,"geoproblem4",47,0.85,3220.39
51,"geoproblem4",48,NA,NA
51,"geoproblem4",49,0.85,3220.39
51,"geoproblem4",50,0.91,4059.3
51,"geoproblem4",51,NA,NA
51,"geoproblem4",52,NA,NA
51,"geoproblem4",53,0.88,3462.19
51,"geoproblem4",54,0.87,4499.4
51,"geoproblem4",55,0.88,3462.19
51,"geoproblem4",56,NA,NA
51,"geoproblem4",57,NA,NA
51,"geoproblem4",58,0.43,4325.1
51,"geoproblem4",59,0.64,2933.69
51,"geoproblem4",60,0.89,3329.3
51,"geoproblem4",61,NA,NA
51,"geoproblem4",62,0.75,4409.7
51,"geoproblem4",63,0.68,3748
51,"geoproblem4",64,0.87,4499.4
51,"geoproblem4",65,0.77,3863.3
51,"geoproblem4",66,0.43,4230.29
51,"geoproblem4",67,NA,NA
51,"geoproblem4",68,0.68,3748
51,"geoproblem4",69,0.51,4017.5
51,"geoproblem4",70,0.59,4354.4
51,"geoproblem4",71,NA,NA
51,"geoproblem4",72,0.78,3832.9
51,"geoproblem4",73,0.43,4042.3
51,"geoproblem4",74,NA,NA
51,"geoproblem4",75,0.43,4042.3
51,"geoproblem4",76,0.84,4274.9
51,"geoproblem4",77,NA,NA
51,"geoproblem4",78,0.51,4600.8
51,"geoproblem4",79,0.53,3908.4
51,"geoproblem4",80,NA,NA
51,"geoproblem4",81,0.86,3472.9
51,"geoproblem4",82,0.66,4249.4
51,"geoproblem4",83,0.81,3759.6
51,"geoproblem4",84,0.52,3782.8
51,"geoproblem4",85,NA,NA
51,"geoproblem4",86,NA,NA
51,"geoproblem4",87,NA,NA
51,"geoproblem4",88,0.43,4230.29
51,"geoproblem4",89,0.51,4017.5
51,"geoproblem4",90,0.85,3220.39
51,"geoproblem4",91,NA,NA
51,"geoproblem4",92,NA,NA
51,"geoproblem4",93,0.86,3472.9
51,"geoproblem4",94,0.88,3462.19
51,"geoproblem4",95,0.84,4274.9
51,"geoproblem4",96,0.91,4059.3
51,"geoproblem4",97,0.45,3819.4
51,"geoproblem4",98,0.16,4055.4
51,"geoproblem4",99,0.84,4274.9
51,"geoproblem4",100,0.85,3383.3
52,"geoproblem4",1,0.75,4409.7
52,"geoproblem4",2,0.43,4042.3
52,"geoproblem4",3,0.76,3883.7
52,"geoproblem4",4,0.83,4114.6
52,"geoproblem4",5,0.85,3220.39
52,"geoproblem4",6,0.37,4470.4
52,"geoproblem4",7,NA,NA
52,"geoproblem4",8,0.51,4454.1
52,"geoproblem4",9,0.77,4207.1
52,"geoproblem4",10,NA,NA
52,"geoproblem4",11,0.59,4083.5
52,"geoproblem4",12,0.43,4042.3
52,"geoproblem4",13,NA,NA
52,"geoproblem4",14,0.77,3863.3
52,"geoproblem4",15,0.89,3329.3
52,"geoproblem4",16,0.63,4222
52,"geoproblem4",17,0.51,4017.5
52,"geoproblem4",18,0.78,3832.9
52,"geoproblem4",19,NA,NA
52,"geoproblem4",20,0.69,4350.59
52,"geoproblem4",21,0.63,4222
52,"geoproblem4",22,NA,NA
52,"geoproblem4",23,0.43,4325.1
52,"geoproblem4",24,0.43,4230.29
52,"geoproblem4",25,0.89,3329.3
52,"geoproblem4",26,0.55,4205.2
52,"geoproblem4",27,0.84,4274.9
52,"geoproblem4",28,NA,NA
52,"geoproblem4",29,0.71,3834.1
52,"geoproblem4",30,0.77,3863.3
52,"geoproblem4",31,NA,NA
52,"geoproblem4",32,0.69,4350.59
52,"geoproblem4",33,0.75,4409.7
52,"geoproblem4",34,0.84,4499.6
52,"geoproblem4",35,0.67,3551.4
52,"geoproblem4",36,0.52,4548.79
52,"geoproblem4",37,0.87,3455.9
52,"geoproblem4",38,0.47,4250.9
52,"geoproblem4",39,0.52,3782.8
52,"geoproblem4",40,NA,NA
52,"geoproblem4",41,0.43,4230.29
52,"geoproblem4",42,NA,NA
52,"geoproblem4",43,0.78,3832.9
52,"geoproblem4",44,NA,NA
52,"geoproblem4",45,NA,NA
52,"geoproblem4",46,0.71,3834.1
52,"geoproblem4",47,0.53,3908.4
52,"geoproblem4",48,NA,NA
52,"geoproblem4",49,NA,NA
52,"geoproblem4",50,0.37,4847.4
52,"geoproblem4",51,0.85,3383.3
52,"geoproblem4",52,NA,NA
52,"geoproblem4",53,0.69,4350.59
52,"geoproblem4",54,NA,NA
52,"geoproblem4",55,0.89,3329.3
52,"geoproblem4",56,NA,NA
52,"geoproblem4",57,0.43,4042.3
52,"geoproblem4",58,NA,NA
52,"geoproblem4",59,0.52,4548.79
52,"geoproblem4",60,NA,NA
52,"geoproblem4",61,0.76,4487.5
52,"geoproblem4",62,0.87,3455.9
52,"geoproblem4",63,NA,NA
52,"geoproblem4",64,NA,NA
52,"geoproblem4",65,0.59,4354.4
52,"geoproblem4",66,0.81,3759.6
52,"geoproblem4",67,0.53,3908.4
52,"geoproblem4",68,NA,NA
52,"geoproblem4",69,0.68,3748
52,"geoproblem4",70,NA,NA
52,"geoproblem4",71,NA,NA
52,"geoproblem4",72,0.87,4499.4
52,"geoproblem4",73,0.69,4350.59
52,"geoproblem4",74,NA,NA
52,"geoproblem4",75,0.64,2933.69
52,"geoproblem4",76,0.87,4499.4
52,"geoproblem4",77,0.77,3758.4
52,"geoproblem4",78,0.55,4205.2
52,"geoproblem4",79,0.52,3782.8
52,"geoproblem4",80,0.67,3551.4
52,"geoproblem4",81,0.63,4222
52,"geoproblem4",82,NA,NA
52,"geoproblem4",83,0.93,3280.5
52,"geoproblem4",84,0.63,4222
52,"geoproblem4",85,0.88,3462.19
52,"geoproblem4",86,0.77,3863.3
52,"geoproblem4",87,0.43,4230.29
52,"geoproblem4",88,NA,NA
52,"geoproblem4",89,0.93,3280.5
52,"geoproblem4",90,0.64,2933.69
52,"geoproblem4",91,0.69,4350.59
52,"geoproblem4",92,0.52,3782.8
52,"geoproblem4",93,0.87,4284.7
52,"geoproblem4",94,0.69,4350.59
52,"geoproblem4",95,NA,NA
52,"geoproblem4",96,NA,NA
52,"geoproblem4",97,NA,NA
52,"geoproblem4",98,NA,NA
52,"geoproblem4",99,0.46,4192.6
52,"geoproblem4",100,0.37,4470.4
54,"geoproblem4",1,0.46,4192.6
54,"geoproblem4",2,0.43,4230.29
54,"geoproblem4",3,0.69,4350.59
54,"geoproblem4",4,0.59,4354.4
54,"geoproblem4",5,0.52,4548.79
54,"geoproblem4",6,NA,NA
54,"geoproblem4",7,0.52,3782.8
54,"geoproblem4",8,NA,NA
54,"geoproblem4",9,NA,NA
54,"geoproblem4",10,0.67,3551.4
54,"geoproblem4",11,0.51,4600.8
54,"geoproblem4",12,0.55,4205.2
54,"geoproblem4",13,0.58,4228.1
54,"geoproblem4",14,0.75,4409.7
54,"geoproblem4",15,NA,NA
54,"geoproblem4",16,0.44,3475.3
54,"geoproblem4",17,0.71,3834.1
54,"geoproblem4",18,0.55,4205.2
54,"geoproblem4",19,0.59,4083.5
54,"geoproblem4",20,NA,NA
54,"geoproblem4",21,0.77,4207.1
54,"geoproblem4",22,0.93,3280.5
54,"geoproblem4",23,0.46,4362.7
54,"geoproblem4",24,0.75,4409.7
54,"geoproblem4",25,0.16,4055.4
54,"geoproblem4",26,0.37,4470.4
54,"geoproblem4",27,0.68,3746.5
54,"geoproblem4",28,NA,NA
54,"geoproblem4",29,NA,NA
54,"geoproblem4",30,NA,NA
54,"geoproblem4",31,NA,NA
54,"geoproblem4",32,NA,NA
54,"geoproblem4",33,0.62,4338.6
54,"geoproblem4",34,0.48,2579.4
54,"geoproblem4",35,0.37,4470.4
54,"geoproblem4",36,0.55,4205.2
54,"geoproblem4",37,0.45,3819.4
54,"geoproblem4",38,0.58,4228.1
54,"geoproblem4",39,0.59,4354.4
54,"geoproblem4",40,NA,NA
54,"geoproblem4",41,NA,NA
54,"geoproblem4",42,NA,NA
54,"geoproblem4",43,0.7,4390.79
54,"geoproblem4",44,0.77,3758.4
54,"geoproblem4",45,NA,NA
54,"geoproblem4",46,NA,NA
54,"geoproblem4",47,0.59,4083.5
54,"geoproblem4",48,0.37,4470.4
54,"geoproblem4",49,0.51,4017.5
54,"geoproblem4",50,0.68,3746.5
54,"geoproblem4",51,0.52,4548.79
54,"geoproblem4",52,0.43,4325.1
54,"geoproblem4",53,0.52,4548.79
54,"geoproblem4",54,0.87,3455.9
54,"geoproblem4",55,0.66,4249.4
54,"geoproblem4",56,0.77,3758.4
54,"geoproblem4",57,0.64,2933.69
54,"geoproblem4",58,NA,NA
54,"geoproblem4",59,0.77,4207.1
54,"geoproblem4",60,0.89,3329.3
54,"geoproblem4",61,0.84,4499.6
54,"geoproblem4",62,0.68,3746.5
54,"geoproblem4",63,0.88,3462.19
54,"geoproblem4",64,0.47,4250.9
54,"geoproblem4",65,0.59,4354.4
54,"geoproblem4",66,0.24,2811.6
54,"geoproblem4",67,0.63,4222
54,"geoproblem4",68,0.71,3834.1
54,"geoproblem4",69,NA,NA
54,"geoproblem4",70,0.37,4470.4
54,"geoproblem4",71,0.77,3758.4
54,"geoproblem4",72,0.37,4847.4
54,"geoproblem4",73,0.43,4325.1
54,"geoproblem4",74,NA,NA
54,"geoproblem4",75,NA,NA
54,"geoproblem4",76,0.89,3329.3
54,"geoproblem4",77,0.7,4390.79
54,"geoproblem4",78,NA,NA
54,"geoproblem4",79,0.51,4454.1
54,"geoproblem4",80,0.87,3455.9
54,"geoproblem4",81,NA,NA
54,"geoproblem4",82,0.77,3758.4
54,"geoproblem4",83,0.89,3329.3
54,"geoproblem4",84,0.59,4083.5
54,"geoproblem4",85,NA,NA
54,"geoproblem4",86,0.88,3462.19
54,"geoproblem4",87,0.47,4250.9
54,"geoproblem4",88,0.48,2579.4
54,"geoproblem4",89,0.51,4454.1
54,"geoproblem4",90,0.81,3759.6
54,"geoproblem4",91,0.87,4284.7
54,"geoproblem4",92,0.88,3462.19
54,"geoproblem4",93,0.24,2811.6
54,"geoproblem4",94,0.57,4338.4
54,"geoproblem4",95,NA,NA
54,"geoproblem4",96,NA,NA
54,"geoproblem4",97,0.85,3383.3
54,"geoproblem4",98,0.78,3832.9
54,"geoproblem4",99,0.37,4470.4
54,"geoproblem4",100,0.88,3462.19
55,"geoproblem4",1,0.16,4055.4
55,"geoproblem4",2,0.46,4192.6
55,"geoproblem4",3,0.69,4350.59
55,"geoproblem4",4,NA,NA
55,"geoproblem4",5,0.77,3863.3
55,"geoproblem4",6,0.84,4499.6
55,"geoproblem4",7,0.77,4207.1
55,"geoproblem4",8,0.78,3832.9
55,"geoproblem4",9,0.51,4454.1
55,"geoproblem4",10,0.76,3883.7
55,"geoproblem4",11,NA,NA
55,"geoproblem4",12,0.62,4338.6
55,"geoproblem4",13,NA,NA
55,"geoproblem4",14,0.37,4470.4
55,"geoproblem4",15,0.88,3462.19
55,"geoproblem4",16,0.67,3551.4
55,"geoproblem4",17,0.75,4409.7
55,"geoproblem4",18,0.87,4499.4
55,"geoproblem4",19,0.69,4350.59
55,"geoproblem4",20,NA,NA
55,"geoproblem4",21,0.76,4487.5
55,"geoproblem4",22,0.51,4454.1
55,"geoproblem4",23,0.47,4250.9
55,"geoproblem4",24,0.67,3551.4
55,"geoproblem4",25,0.55,4205.2
55,"geoproblem4",26,0.64,2933.69
55,"geoproblem4",27,0.59,4083.5
55,"geoproblem4",28,0.78,3832.9
55,"geoproblem4",29,0.78,3832.9
55,"geoproblem4",30,0.46,4362.7
55,"geoproblem4",31,0.85,3220.39
55,"geoproblem4",32,NA,NA
55,"geoproblem4",33,NA,NA
55,"geoproblem4",34,0.77,4207.1
55,"geoproblem4",35,0.84,4499.6
55,"geoproblem4",36,NA,NA
55,"geoproblem4",37,0.37,4847.4
55,"geoproblem4",38,0.71,3834.1
55,"geoproblem4",39,0.76,4487.5
55,"geoproblem4",40,0.46,4362.7
55,"geoproblem4",41,0.93,3280.5
55,"geoproblem4",42,0.83,4114.6
55,"geoproblem4",43,0.51,4454.1
55,"geoproblem4",44,0.43,4230.29
55,"geoproblem4",45,0.93,3280.5
55,"geoproblem4",46,0.78,3832.9
55,"geoproblem4",47,NA,NA
55,"geoproblem4",48,0.44,3475.3
55,"geoproblem4",49,0.63,4222
55,"geoproblem4",50,NA,NA
55,"geoproblem4",51,0.52,4548.79
55,"geoproblem4",52,0.59,4083.5
55,"geoproblem4",53,0.75,4409.7
55,"geoproblem4",54,0.7,4390.79
55,"geoproblem4",55,0.66,4249.4
55,"geoproblem4",56,0.43,4325.1
55,"geoproblem4",57,0.67,3551.4
55,"geoproblem4",58,0.78,3832.9
55,"geoproblem4",59,NA,NA
55,"geoproblem4",60,0.24,2811.6
55,"geoproblem4",61,0.66,4249.4
55,"geoproblem4",62,0.51,4017.5
55,"geoproblem4",63,NA,NA
55,"geoproblem4",64,NA,NA
55,"geoproblem4",65,0.45,3819.4
55,"geoproblem4",66,0.59,4354.4
55,"geoproblem4",67,0.77,3758.4
55,"geoproblem4",68,0.53,3908.4
55,"geoproblem4",69,0.45,3819.4
55,"geoproblem4",70,0.62,4338.6
55,"geoproblem4",71,0.37,4847.4
55,"geoproblem4",72,NA,NA
55,"geoproblem4",73,0.43,4230.29
55,"geoproblem4",74,0.87,3455.9
55,"geoproblem4",75,0.68,3748
55,"geoproblem4",76,NA,NA
55,"geoproblem4",77,0.47,4250.9
55,"geoproblem4",78,0.78,3832.9
55,"geoproblem4",79,0.83,4114.6
55,"geoproblem4",80,0.77,4207.1
55,"geoproblem4",81,NA,NA
55,"geoproblem4",82,NA,NA
55,"geoproblem4",83,0.51,4017.5
55,"geoproblem4",84,NA,NA
55,"geoproblem4",85,0.51,4454.1
55,"geoproblem4",86,0.7,4390.79
55,"geoproblem4",87,0.78,3832.9
55,"geoproblem4",88,0.58,4228.1
55,"geoproblem4",89,NA,NA
55,"geoproblem4",90,0.55,4205.2
55,"geoproblem4",91,0.53,3908.4
55,"geoproblem4",92,0.43,4230.29
55,"geoproblem4",93,0.76,4487.5
55,"geoproblem4",94,NA,NA
55,"geoproblem4",95,NA,NA
55,"geoproblem4",96,NA,NA
55,"geoproblem4",97,0.91,4059.3
55,"geoproblem4",98,0.59,4354.4
55,"geoproblem4",99,0.93,3280.5
55,"geoproblem4",100,0.66,4249.4
56,"geoproblem4",1,0.64,2933.69
56,"geoproblem4",2,0.84,4274.9
56,"geoproblem4",3,0.87,3455.9
56,"geoproblem4",4,0.77,4207.1
56,"geoproblem4",5,0.67,3551.4
56,"geoproblem4",6,0.37,4470.4
56,"geoproblem4",7,0.87,4499.4
56,"geoproblem4",8,0.51,4017.5
56,"geoproblem4",9,0.43,4230.29
56,"geoproblem4",10,0.51,4017.5
56,"geoproblem4",11,0.64,2933.69
56,"geoproblem4",12,0.75,4409.7
56,"geoproblem4",13,NA,NA
56,"geoproblem4",14,NA,NA
56,"geoproblem4",15,0.86,3472.9
56,"geoproblem4",16,0.89,3329.3
56,"geoproblem4",17,0.57,4338.4
56,"geoproblem4",18,0.46,4362.7
56,"geoproblem4",19,0.51,4017.5
56,"geoproblem4",20,0.68,3746.5
56,"geoproblem4",21,0.87,4284.7
56,"geoproblem4",22,0.78,3832.9
56,"geoproblem4",23,0.81,3759.6
56,"geoproblem4",24,0.48,2579.4
56,"geoproblem4",25,NA,NA
56,"geoproblem4",26,0.93,3280.5
56,"geoproblem4",27,0.48,2579.4
56,"geoproblem4",28,0.87,3455.9
56,"geoproblem4",29,0.58,4228.1
56,"geoproblem4",30,0.87,3455.9
56,"geoproblem4",31,0.59,4354.4
56,"geoproblem4",32,0.37,4847.4
56,"geoproblem4",33,0.7,4390.79
56,"geoproblem4",34,0.57,4338.4
56,"geoproblem4",35,0.62,4338.6
56,"geoproblem4",36,0.75,4409.7
56,"geoproblem4",37,0.16,4055.4
56,"geoproblem4",38,0.64,2933.69
56,"geoproblem4",39,0.63,4222
56,"geoproblem4",40,NA,NA
56,"geoproblem4",41,0.84,4274.9
56,"geoproblem4",42,NA,NA
56,"geoproblem4",43,0.78,3832.9
56,"geoproblem4",44,0.47,4250.9
56,"geoproblem4",45,NA,NA
56,"geoproblem4",46,0.78,3832.9
56,"geoproblem4",47,0.52,3782.8
56,"geoproblem4",48,NA,NA
56,"geoproblem4",49,0.51,4600.8
56,"geoproblem4",50,NA,NA
56,"geoproblem4",51,0.53,3908.4
56,"geoproblem4",52,NA,NA
56,"geoproblem4",53,0.66,4249.4
56,"geoproblem4",54,NA,NA
56,"geoproblem4",55,0.43,4325.1
56,"geoproblem4",56,0.47,4250.9
56,"geoproblem4",57,0.86,3472.9
56,"geoproblem4",58,0.63,4222
56,"geoproblem4",59,0.46,4362.7
56,"geoproblem4",60,0.76,3883.7
56,"geoproblem4",61,0.66,4249.4
56,"geoproblem4",62,0.52,4548.79
56,"geoproblem4",63,0.76,3883.7
56,"geoproblem4",64,NA,NA
56,"geoproblem4",65,NA,NA
56,"geoproblem4",66,NA,NA
56,"geoproblem4",67,NA,NA
56,"geoproblem4",68,0.76,4487.5
56,"geoproblem4",69,0.52,4548.79
56,"geoproblem4",70,0.76,4487.5
56,"geoproblem4",71,0.16,4055.4
56,"geoproblem4",72,0.52,4548.79
56,"geoproblem4",73,0.46,4192.6
56,"geoproblem4",74,0.7,4390.79
56,"geoproblem4",75,0.87,4499.4
56,"geoproblem4",76,NA,NA
56,"geoproblem4",77,NA,NA
56,"geoproblem4",78,0.37,4847.4
56,"geoproblem4",79,0.83,4114.6
56,"geoproblem4",80,NA,NA
56,"geoproblem4",81,0.53,3908.4
56,"geoproblem4",82,0.47,4250.9
56,"geoproblem4",83,0.45,3819.4
56,"geoproblem4",84,0.58,4228.1
56,"geoproblem4",85,NA,NA
56,"geoproblem4",86,NA,NA
56,"geoproblem4",87,NA,NA
56,"geoproblem4",88,NA,NA
56,"geoproblem4",89,0.83,4114.6
56,"geoproblem4",90,0.43,4042.3
56,"geoproblem4",91,0.91,4059.3
56,"geoproblem4",92,0.76,3883.7
56,"geoproblem4",93,NA,NA
56,"geoproblem4",94,0.46,4362.7
56,"geoproblem4",95,0.62,4338.6
56,"geoproblem4",96,0.84,4499.6
56,"geoproblem4",97,0.58,4228.1
56,"geoproblem4",98,0.51,4600.8
56,"geoproblem4",99,0.88,3462.19
56,"geoproblem4",100,0.7,4390.79
57,"geoproblem4",1,NA,NA
57,"geoproblem4",2,0.71,3834.1
57,"geoproblem4",3,0.58,4228.1
57,"geoproblem4",4,0.85,3220.39
57,"geoproblem4",5,0.86,3472.9
57,"geoproblem4",6,0.55,4205.2
57,"geoproblem4",7,0.77,4207.1
57,"geoproblem4",8,0.37,4847.4
57,"geoproblem4",9,0.84,4274.9
57,"geoproblem4",10,0.77,3863.3
57,"geoproblem4",11,0.84,4274.9
57,"geoproblem4",12,0.89,3329.3
57,"geoproblem4",13,0.63,4222
57,"geoproblem4",14,0.52,4548.79
57,"geoproblem4",15,0.85,3383.3
57,"geoproblem4",16,0.86,3472.9
57,"geoproblem4",17,0.52,3782.8
57,"geoproblem4",18,0.16,4055.4
57,"geoproblem4",19,0.62,4338.6
57,"geoproblem4",20,NA,NA
57,"geoproblem4",21,0.93,3280.5
57,"geoproblem4",22,NA,NA
57,"geoproblem4",23,0.24,2811.6
57,"geoproblem4",24,0.51,4600.8
57,"geoproblem4",25,0.88,3462.19
57,"geoproblem4",26,0.93,3280.5
57,"geoproblem4",27,0.51,4454.1
57,"geoproblem4",28,0.87,4499.4
57,"geoproblem4",29,0.52,4548.79
57,"geoproblem4",30,0.51,4017.5
57,"geoproblem4",31,0.93,3280.5
57,"geoproblem4",32,0.87,4499.4
57,"geoproblem4",33,0.51,4017.5
57,"geoproblem4",34,0.43,4042.3
57,"geoproblem4",35,0.75,4409.7
57,"geoproblem4",36,0.87,4499.4
57,"geoproblem4",37,0.47,4250.9
57,"geoproblem4",38,0.87,4284.7
57,"geoproblem4",39,0.16,4055.4
57,"geoproblem4",40,NA,NA
57,"geoproblem4",41,0.47,4250.9
57,"geoproblem4",42,0.93,3280.5
57,"geoproblem4",43,NA,NA
57,"geoproblem4",44,0.59,4083.5
57,"geoproblem4",45,0.63,4222
57,"geoproblem4",46,NA,NA
57,"geoproblem4",47,0.45,3819.4
57,"geoproblem4",48,0.76,4487.5
57,"geoproblem4",49,0.77,3863.3
57,"geoproblem4",50,0.75,4409.7
57,"geoproblem4",51,NA,NA
57,"geoproblem4",52,NA,NA
57,"geoproblem4",53,0.51,4454.1
57,"geoproblem4",54,0.64,2933.69
57,"geoproblem4",55,0.84,4274.9
